ID,ActFB,apCAF,CycFB,CytFB,DerFB,DevFB,EpiFB,FCC,FCPC,iCAF,LipFB,MetFB,myoCAF,PapFB,ProFB,UniFB
TCGA.O2.A52N.01,-0.067889364,0.022830181,-0.125055484,-0.097944638,0.13631094,-0.221797645,-0.042877057,0.300276935,0.100753272,0.166237919,-0.090777344,-0.116294081,-0.15715418,-0.147328844,0.021659454,-0.083012
TCGA.EE.A3JH.06,0.067671422,-0.21739145,-0.154766325,-0.097895156,-0.02882079,0.025457421,0.146769796,0.043862443,0.285610979,0.144135933,-0.078658421,0.139552523,-0.096776423,-0.139626275,-0.139188673,0.316491222
TCGA.06.0157.01,-0.358207652,-0.188146284,-0.373968807,-0.097727574,-0.464869234,0.286772302,-0.039529465,-0.452999381,-0.40529553,-0.472186665,-0.134525963,-0.060699164,-0.051420333,0.05430266,-0.237731137,-0.140492397
TCGA.D5.6931.01,-0.119967719,0.013302363,-0.037658017,-0.097717383,0.003139528,-0.275957368,-0.051240454,0.195028573,-0.02184015,-0.175063466,-0.086045729,-0.088635183,-0.168580316,-0.145203219,0.049634308,-0.133711776
TCGA.FU.A5XV.01,-0.144230555,-0.045608584,-0.333448515,-0.097514041,-0.221672966,-0.11011588,-0.123517816,0.23135203,-0.103628614,-0.220427737,-0.12552918,-0.043016098,-0.146974722,-0.137123945,0.134805228,-0.120812619
TCGA.A2.A0SW.01,0.209249113,-0.025161008,0.098423063,-0.097422808,-0.408133337,0.055383597,-0.052264762,0.027950462,-0.094662517,-0.329942232,-0.093274268,-0.063938787,0.154263091,-0.14183717,-0.023758088,0.214234302
TCGA.LN.A9FO.01,-0.35575535,0.129512546,-0.250921572,-0.097157962,-0.082862078,-0.3886495,-0.327037682,0.336375645,-0.146150218,-0.284480032,-0.152167867,-0.353364621,-0.418467169,-0.186600332,0.207703671,-0.420585775
TCGA.OR.A5JD.01,-0.035720788,-0.380244658,0.010705842,-0.097149264,-0.253761283,0.244304613,-0.048551205,-0.164317875,-0.072321197,-0.189334437,0.010492414,0.079706335,0.036532645,-0.132796735,-0.2274586,-0.096602464
TCGA.BP.4960.01,0.082113879,-0.095917989,-0.057131432,-0.097129429,0.34696212,-0.146811659,-0.086611225,0.025084797,0.351883691,0.383959484,-0.059740185,-0.021630459,0.507217479,-0.167126599,-0.151072371,0.220423831
TCGA.55.7913.01,-0.103767246,-0.151772034,-0.119832761,-0.097126757,-0.346382986,-0.200253166,-0.058004903,-0.03949069,-0.276730016,-0.396405397,-0.141017487,-0.092987936,-0.260067282,-0.162229211,-0.060068611,-0.371663527
TCGA.63.A5MU.01,-0.313011468,-0.104448229,-0.198550474,-0.09711097,-0.000615816,-0.319068973,-0.198620701,0.06112528,-0.169374727,-0.148716167,-0.045002108,-0.126958785,-0.301901575,-0.172070462,0.014955206,-0.384208855
TCGA.B6.A0RL.01,-0.359664481,-0.192308465,-0.258296254,-0.097087246,-0.361372291,-0.192465587,-0.130027602,-0.324935692,-0.422518744,-0.439304298,-0.023099801,-0.1248199,-0.070787624,-0.067573721,-0.116992746,-0.453094221
TCGA.BT.A0YX.01,0.151798569,-0.028883001,0.223880926,-0.097040954,-0.011190177,0.012348242,0.036566587,0.396559594,0.202471238,-0.074350666,-0.117835592,-0.038065483,-0.105517116,-0.075701437,0.11146553,0.022773461
TCGA.D9.A3Z3.06,0.048013494,-0.240416865,-0.254181403,-0.096998166,-0.381143459,0.140441472,0.229857048,-0.158246025,-0.046209216,-0.323017968,-0.074300487,0.164732326,0.049407076,-0.053037518,-0.163893097,0.053949022
TCGA.BG.A0RY.01,0.149119323,-0.088455363,-0.039489005,-0.096938494,-0.138132202,0.057166757,0.167060004,-0.029196653,0.073485775,-0.218120578,-0.131370227,-0.015073902,-0.048047547,-0.027395635,-0.092559397,-0.067230289
TCGA.56.8307.01,-0.369362488,-0.04133992,-0.365313394,-0.09669792,-0.342890779,-0.430081253,-0.148357689,-0.133227455,-0.395110602,-0.446465458,-0.094777535,-0.240942074,-0.389930083,-0.145643295,0.012642265,-0.44592157
TCGA.VN.A88O.01,-0.027587146,-0.182418528,0.081739886,-0.096562779,0.271113013,-0.00173243,0.061770202,-0.044321239,0.072803858,0.261531322,-0.001754786,-0.01834723,0.09262166,-0.030357819,-0.160415436,-0.141973169
TCGA.VQ.A8PJ.01,-0.161657062,0.036587708,-0.043491007,-0.096348193,-0.330748085,-0.12035132,-0.187370106,0.039187128,-0.239675077,-0.339035465,-0.153089131,-0.222154584,-0.203019166,-0.088383674,0.095039949,-0.223525306
TCGA.BR.6565.01,-0.097495076,-0.029038796,-0.257282981,-0.096269886,-0.351398716,-0.22059772,-0.016960003,0.139245903,-0.099009998,-0.311156254,-0.056059091,0.012714547,0.086052513,-0.122260434,0.054824944,-0.029697866
TCGA.98.8022.01,-0.19459734,-0.077931695,-0.456273342,-0.096195728,-0.229734246,-0.28283081,-0.014296421,-0.098983709,0.026807516,-0.166127467,-0.111755591,-0.00308308,-0.002813481,-0.173167105,-0.119150556,0.004118914
TCGA.L3.A4E7.01,-0.229286705,-0.062100685,-0.410782563,-0.096186643,-0.342774584,-0.375140159,0.00373768,-0.108287021,-0.123262063,-0.316186474,-0.130833427,-0.082026097,-0.201633668,-0.141703612,-0.106093184,-0.213239496
TCGA.QR.A70N.01,-0.150772588,-0.1023349,0.059591418,-0.096097027,0.200479838,-0.051210863,-0.111122607,-0.207004222,0.080739757,0.100796376,-0.160004685,-0.191264973,0.176793833,-0.093492758,-0.200902907,-0.239487945
TCGA.YU.A90Q.01,-0.432880912,-0.036173431,-0.325814128,-0.096078817,-0.307252264,-0.443588343,-0.226614952,-0.343292475,-0.477748124,-0.368259527,-0.147242572,-0.308753207,-0.373480789,-0.092322113,-0.052816266,-0.46841244
TCGA.DD.A73B.01,0.003891616,-0.246458012,-0.031031128,-0.09603584,-0.386442016,0.195486632,-0.18813756,-0.078378471,-0.113587307,-0.249418321,0.014163379,-0.045529748,-0.130820954,-0.132605442,-0.064811888,-0.00282603
TCGA.RS.A6TP.01,-0.237288945,-0.185490511,-0.421190748,-0.095970455,-0.286907778,-0.303130652,0.077057154,0.040176923,-0.204930495,-0.341074538,-0.024748459,0.057921551,-0.091484346,-0.191502314,0.001887779,-0.335789148
TCGA.EB.A5SH.06,0.017073979,-0.290384814,-0.051493192,-0.095846739,0.263087026,0.063137112,0.378474438,-0.169251032,0.057375188,0.163944081,0.026547117,0.257257453,0.097081788,-0.058009934,-0.218015197,-0.00625673
TCGA.G3.A7M6.01,-0.311225404,-0.221660958,-0.358042113,-0.095778721,-0.297256802,-0.248144018,-0.14134281,-0.370130975,-0.316882211,-0.242475558,0.036633837,-0.074036196,-0.108401599,-0.160534795,-0.216838059,-0.213968583
TCGA.ER.A197.06,0.120431144,-0.163836277,0.019648752,-0.095737019,0.160246549,0.184965935,0.228663312,0.282398417,0.251377773,0.167148025,-0.089054472,0.14508761,0.039108214,-0.070655025,-0.03331005,0.118365272
TCGA.QR.A70C.01,-0.065405896,-0.219804218,0.179771387,-0.095710537,0.270885094,0.209684344,-0.016663717,-0.213961534,0.119809785,0.236608799,-0.092104754,-0.014555422,0.283276686,0.012052192,-0.208860143,-0.05599346
TCGA.AA.3947.01,-0.056885281,0.146382334,0.311475962,-0.095624158,0.022570504,-0.024570969,-0.423931799,0.324716092,-0.003144555,0.072760807,-0.159331856,-0.355683854,-0.251403804,-0.054141196,0.138537102,0.01692813
TCGA.DC.6160.01,-0.218664242,0.102693758,0.012837651,-0.095475789,-0.138661736,-0.170636542,-0.294003801,0.181051517,-0.237846269,-0.285717569,-0.118715393,-0.270048701,-0.201249249,-0.097495534,0.121995775,-0.294907125
TCGA.BH.A0W7.01,0.153878146,-0.057886306,0.184205283,-0.095448193,0.127536566,-0.181194641,-0.017365209,-0.004235784,0.169615778,0.313020255,-0.153205249,-0.088332035,0.061678739,-0.081855885,-0.119243532,0.280897477
TCGA.3A.A9IL.01,-0.374024538,-0.25464224,-0.415293686,-0.095417666,-0.32601088,-0.182604004,-0.086556387,-0.504607912,-0.319959382,-0.235457721,-0.082698511,-0.09312511,-0.025215414,-0.110881532,-0.304618902,-0.32047088
TCGA.QR.A70E.01,-0.393131486,-0.212238129,-0.306885279,-0.095261086,-0.456327381,0.095746174,-0.183324419,-0.466559922,-0.42904918,-0.488169944,-0.157703766,-0.189657517,-0.070469527,0.025770899,-0.268284558,-0.376342518
TCGA.EM.A3FO.01,0.135335001,-0.072965698,0.324849511,-0.095138746,0.45045826,0.264190167,0.011536393,0.060573696,0.254152517,0.422340281,-0.073220664,-0.025646776,0.048748996,0.014495248,-0.091778667,0.123959457
TCGA.VQ.AA6D.01,-0.268502348,0.060076601,-0.156899725,-0.095127774,-0.40616824,-0.251581785,-0.260442281,-0.006104326,-0.309122611,-0.445808563,-0.161350932,-0.284508492,-0.306171294,-0.142313421,0.018194179,-0.376916399
TCGA.BJ.A3F0.01,0.192207267,-0.2964964,0.044833712,-0.095029059,-0.155280828,0.422661645,0.201317605,-0.326441163,-0.036207419,-0.124261141,0.033907992,0.246765051,0.373788465,0.004592105,-0.224933698,0.1874997
TCGA.AX.A06B.01,0.148199946,-0.057619364,0.159397939,-0.09482439,-0.277709643,0.158359786,0.097889443,0.039990604,0.041964282,-0.250524125,-0.07466607,-0.063808955,0.01659039,-0.007896736,-0.01261745,0.087780974
TCGA.ED.A7PX.01,0.359319778,-0.088749244,0.301496408,-0.094785275,-0.037835104,0.295715327,0.185875898,0.248831736,0.317907129,-0.040148253,-0.053904213,0.119263835,0.219065552,-0.120477708,-0.020428024,0.189598476
TCGA.FV.A2QR.01,0.132543343,-0.289647571,-0.053603094,-0.094768373,-0.360157956,0.205482479,-0.010290944,-0.089313476,0.054923338,-0.237685754,0.026675804,0.117531972,0.131497663,-0.090333923,-0.072089156,0.179921
TCGA.J1.A4AH.01,-0.397493775,-0.129226085,-0.431175459,-0.094670148,-0.419307335,-0.332256109,-0.082513682,-0.120585587,-0.436037985,-0.478547269,-0.073799904,-0.120917251,-0.320813717,-0.095470969,0.035414099,-0.454312525
TCGA.EQ.A4SO.01,0.156598892,0.069290619,0.40430592,-0.094660682,0.346016548,0.135668039,-0.117639966,0.402086111,0.144207789,0.215480835,-0.048436444,-0.129719225,-0.083303271,-0.086050228,0.133035942,-0.081193878
TCGA.EE.A3AG.06,-0.02090211,-0.104517886,0.043818417,-0.094614809,-0.135217772,-0.040008793,0.109367453,0.07072024,-0.219443605,-0.330333151,-0.01777806,-0.055219721,-0.168659385,-0.020096142,0.010539379,-0.273810306
TCGA.5R.AA1C.01,0.102114387,-0.239730024,0.178028147,-0.094547249,-0.157363508,0.138152651,-0.245429487,0.039965402,-0.014715164,-0.118840934,0.027727033,-0.033304929,-0.153199407,-0.155948354,-0.132187463,0.050986049
TCGA.DA.A1I4.06,0.431043064,-0.179673155,0.464146228,-0.094408738,0.097188762,0.412879813,0.193913324,0.334128076,0.374547266,0.157882628,-0.05862764,0.171128181,0.153479289,-0.067726218,-0.008960817,0.372867792
TCGA.49.AAR9.01,0.100886238,-0.021652582,0.039358654,-0.09438957,-0.179853626,-0.07410521,0.105440074,0.227883591,0.101909788,-0.234058516,-0.163770697,0.014963977,0.011418869,-0.046060535,0.021274273,-0.095511227
TCGA.UF.A7JD.01,0.16156117,-0.048181661,-0.083196375,-0.09425384,-0.133106226,-0.261515187,0.333753359,0.33288376,0.218495972,-0.148168821,-0.109649435,0.147735896,0.188421547,-0.055984795,0.115895598,0.06720975
TCGA.JV.A75J.01,0.086569429,-0.19158516,0.374944324,-0.094171855,0.175474224,-0.30414354,0.281366029,-0.041543792,-0.065290525,0.032040028,-0.002479038,0.013803958,-0.137453766,-0.034133405,-0.124968913,-0.226818655
TCGA.D1.A16E.01,0.028642834,-0.198970614,-0.147221817,-0.093887252,0.069765177,-0.170193455,0.245287779,-0.285135798,0.042383947,-0.086615499,-0.113060084,0.018890494,-0.111757872,-0.052959271,-0.198740355,-0.122540667
TCGA.55.8301.01,0.159493158,-0.029719915,0.082799385,-0.093873959,0.031798684,-0.068727457,-0.02056441,0.173036604,0.111364936,0.166050302,-0.146397273,-0.070155477,-0.058488345,-0.19641306,-0.087639867,0.230186306
TCGA.IM.A3U2.01,0.368250961,-0.193473523,0.446472336,-0.093738215,0.4384272,0.358628395,0.187332682,0.020563752,0.34851015,0.45359908,-0.03429646,0.159510625,0.206742991,0.021358066,-0.212679034,0.344894714
TCGA.HQ.A2OE.01,-0.193269583,-0.012424439,-0.094186141,-0.093673053,-0.269364614,-0.192036363,-0.041981056,0.06115119,-0.221985087,-0.352755417,-0.031359806,-0.169121297,-0.267696937,-0.107472714,0.076917364,-0.384130994
TCGA.ZF.A9R3.01,-0.23884515,-0.124848895,-0.311249262,-0.0936723,-0.360623745,-0.140088395,-0.074126344,-0.137586116,-0.167730092,-0.287052719,-0.085324429,-0.073228709,-0.219281101,-0.141270597,-0.095006212,-0.171319287
TCGA.E2.A1B5.01,0.091788888,-0.002323017,0.300874674,-0.093552352,0.408792323,-0.014418331,-0.322839858,0.289104898,0.285919328,0.527723185,-0.090289084,-0.175114074,0.053008632,-0.165519411,0.008072179,0.356934678
TCGA.ED.A5KG.01,-0.159167458,0.031245137,-0.16261568,-0.093545704,0.050974607,-0.262406706,-0.381096387,-0.171951689,-0.036427418,0.263366176,-0.127727155,-0.324447721,-0.239858006,-0.188821958,-0.100238368,0.031788544
TCGA.5P.A9K8.01,-0.116770916,-0.266177442,-0.126191593,-0.093403782,-0.394227601,0.307447881,-0.141742989,-0.365527988,-0.26662698,-0.407086085,-0.04923059,-0.018194327,0.068416057,-0.037662666,-0.232409216,-0.081025461
TCGA.A6.5657.01,0.020318425,-0.028416244,0.099614594,-0.09336415,0.3623338,-0.116358431,0.188494162,0.355151868,0.262459389,0.285260094,-0.020206479,0.101193894,0.198519012,-0.103208954,0.074220291,0.064565054
TCGA.NJ.A55R.01,-0.376395798,-0.223769626,-0.530752101,-0.093322752,-0.607025623,-0.282814668,-0.20608387,-0.419043162,-0.402340311,-0.565744794,-0.195925232,-0.150031638,-0.177700698,-0.169168664,-0.267184888,-0.26737762
TCGA.OR.A5JX.01,0.097130818,-0.253051245,0.243563416,-0.093297541,0.229326715,0.265631536,0.138200325,0.03623511,0.194151849,0.225675429,0.035142929,0.058696673,0.065558007,-0.038873354,-0.184845433,-0.063566168
TCGA.E2.A14P.01,0.043413989,-0.06010175,0.15675686,-0.093277251,-0.081363377,-0.156934469,0.035293846,0.032344373,-0.167385288,-0.099022294,-0.048144316,-0.020382963,0.382428345,-0.087258175,0.027996128,-0.027291667
TCGA.B0.5692.01,-0.063962922,-0.223722464,-0.219506916,-0.093136716,-0.111754131,0.035666702,-0.148895206,-0.250745982,0.055384165,-0.036052045,-0.033345196,0.026199386,0.371256944,-0.094015888,-0.216810147,0.094720376
TCGA.QR.A70J.01,0.214320022,-0.097509228,0.296929427,-0.093104399,0.464427598,0.309838399,0.193035863,0.306396163,0.476644536,0.432542411,-0.124728542,0.098018952,0.415712163,-0.039849365,-0.005988392,0.253776599
TCGA.AB.2978.03,-0.350724832,0.116523757,-0.140547201,-0.09303999,0.159324572,-0.403412777,-0.483124984,-0.175422165,-0.328261292,0.051011589,-0.166164656,-0.461099107,-0.445741059,-0.210160125,-0.046969152,-0.36699922
TCGA.D1.A16V.01,0.10597336,0.031746531,0.185144556,-0.093028045,0.166006036,0.112185593,0.102042197,0.035099273,0.066936762,-0.137350807,-0.041811567,-0.145634337,-0.16794462,-0.041775251,-0.008276544,-0.23709198
TCGA.DX.A8BP.01,0.317744671,-0.138887366,0.159401393,-0.093001003,-0.008970814,0.004151538,0.209660663,0.377294265,0.237599383,0.202421438,-0.050853263,0.249741786,0.108428446,-0.149313901,-0.025679792,0.416482604
TCGA.EB.A44R.06,-0.205823128,-0.194396912,-0.279364291,-0.092997903,-0.361649389,-0.144544367,0.014924237,-0.302303356,-0.354408698,-0.403020407,-0.036281644,-0.0452841,-0.218283542,-0.090970756,-0.122664091,-0.264549941
TCGA.BB.4217.01,-0.135530913,0.031878708,-0.29520189,-0.092990414,-0.069707872,-0.292661238,-0.031188465,0.319473319,-0.025016946,-0.14790563,-0.114403776,-0.004432349,-0.120938307,-0.146805051,0.18314893,-0.131232116
TCGA.Q1.A73Q.01,-0.195396994,0.010075632,-0.004279446,-0.092946789,-0.149960229,-0.14827157,-0.186603263,0.127508204,-0.198368067,-0.301645864,-0.096486655,-0.175072203,-0.272524477,-0.08344924,0.060348086,-0.34778755
TCGA.E2.A1LE.01,0.312977733,-0.174737639,0.278556542,-0.092939227,0.090663918,0.006214947,0.190833034,0.039412625,0.186505435,0.247806775,-0.038406119,0.12704491,0.071205279,-0.113564612,-0.151127247,0.345233932
TCGA.L5.A88V.01,-0.109653235,-0.080628508,-0.064473255,-0.09292707,-0.012369839,-0.081795227,-0.050901225,0.16543463,-0.103587102,-0.155720744,-0.092689848,-0.026152774,-0.108435966,-0.104328721,0.032761941,-0.216133636
TCGA.76.4932.01,0.008184902,-0.183966849,-0.004833183,-0.092926513,-0.110660633,0.421477768,0.16163539,-0.076676323,-0.05106216,-0.190175399,-0.064013684,0.1087494,0.10997493,0.061654878,-0.135517197,0.020577922
TCGA.EE.A3AF.06,0.160233348,-0.243019729,0.069130812,-0.092848127,-0.06447226,0.096453033,0.305745201,-0.025052136,0.108259081,-0.060492305,-0.016448241,0.191929193,-0.007580174,-0.069866714,-0.141575805,0.068006436
TCGA.AB.3008.03,-0.436164656,0.057716404,-0.41548443,-0.092786125,-0.028311786,-0.448864199,-0.39874285,-0.338668126,-0.43169621,-0.255245081,-0.095504895,-0.3975376,-0.444663184,-0.225288705,-0.057471724,-0.485554428
TCGA.HE.A5NL.01,-0.250381996,-0.240093396,-0.424272622,-0.092773352,-0.373367852,-0.087541451,-0.186323448,-0.430261054,-0.21673637,-0.335905902,-0.056514837,-0.056757079,-0.082699041,-0.141765492,-0.304222221,-0.047361801
TCGA.XK.AAIW.01,-0.098498569,-0.143675515,0.144245696,-0.09277167,0.266350405,-0.201699982,0.004650857,-0.060507244,-0.231158422,0.057911504,0.017600986,-0.090187104,-0.202375264,-0.040289279,-0.056354587,-0.401123726
TCGA.56.8629.01,-0.110409131,-0.194007415,-0.319035537,-0.092670403,-0.327353317,-0.280161936,0.081414531,-0.016972854,-0.143601917,-0.290532534,-0.09413062,0.041253893,-0.274882349,-0.153472996,-0.062473275,-0.151639779
TCGA.25.1623.01,0.096463313,-0.00043615,0.127587822,-0.092443455,0.285921014,0.015006221,-0.002226915,0.365388987,0.299397971,0.354110088,-0.098183326,-0.055692371,-0.064681228,-0.098063752,0.020019193,0.291391005
TCGA.CF.A9FM.01,-0.090755513,-0.044236601,-0.09620401,-0.0924241,0.000607018,-0.038088981,-0.072243127,-0.102946979,-0.032867681,-0.061073374,-0.04111559,-0.153701976,-0.192896276,-0.046247462,-0.097832,-0.204824881
TCGA.EB.A1NK.01,0.189583824,-0.327671556,-0.070534541,-0.092406151,-0.20283639,0.165063139,0.365916583,-0.068076559,0.032489912,-0.156696426,0.006804653,0.302974286,0.159156311,-0.047224911,-0.224991185,0.111812183
TCGA.L5.A8NE.01,-0.204688254,-0.00537088,-0.157380699,-0.092359495,-0.247959825,-0.058692374,-0.207656819,-0.081587254,-0.299473,-0.362206986,-0.123217481,-0.190309512,-0.235137185,-0.043653365,0.071365153,-0.285509259
TCGA.OR.A5JF.01,-0.025240478,-0.316402911,0.04936901,-0.092324061,-0.220364962,0.294584002,0.066850164,-0.060860492,0.01728493,-0.238782349,-0.04119148,0.066599257,-0.019259521,-0.056997128,-0.232380961,-0.198023374
TCGA.B3.A6W5.01,-0.10283113,-0.208438379,-0.204964238,-0.092112198,-0.436075561,-0.018546097,-0.088340596,-0.40765113,-0.262639254,-0.420359205,-0.088853614,-0.0428492,0.024796284,-0.054042374,-0.29309991,-0.163428144
TCGA.D6.A4Z9.01,-0.019505705,-0.030818393,-0.213336412,-0.092061251,-0.320244409,-0.122813895,0.072305249,0.325222683,-0.087523508,-0.305632619,-0.114074822,0.090059754,-0.048117043,-0.139910836,0.131358666,-0.098345882
TCGA.24.1427.01,0.197067868,-0.007594536,0.262205038,-0.09199953,0.370605277,0.071280935,0.177814217,0.175414601,0.251601725,0.278115563,-0.049743184,0.020598297,0.080060532,-0.073620731,-0.028653671,0.106769698
TCGA.58.A46M.01,-0.216882328,-0.089657395,-0.166717948,-0.091849145,-0.265599413,-0.281872144,-0.222927691,0.117654324,-0.299917589,-0.30020319,-0.102920659,-0.164464838,-0.324463235,-0.106885687,0.043670564,-0.355132166
TCGA.DB.A64X.01,-0.269933975,-0.228491761,-0.062194288,-0.091754033,0.045377404,0.345376502,-0.034813041,-0.386888555,-0.34793508,-0.157792412,-0.012242259,-0.02090427,0.046173028,0.003052822,-0.226732446,-0.269113632
TCGA.RL.AAAS.01,0.410835434,-0.241446876,0.389101649,-0.091664623,0.529394189,0.194455892,0.170441636,0.05238673,0.524319615,0.636066986,-0.07308422,0.21332851,0.269474742,-0.091340009,-0.273549953,0.562542158
TCGA.28.5216.01,-0.01840552,-0.163363154,0.14907098,-0.091625934,-0.11364099,0.451276573,0.045380515,0.04684091,-0.003078251,-0.166748447,-0.143291661,-0.005971016,0.063693101,0.031432511,-0.128057828,0.035764865
TCGA.EL.A3ZG.01,0.241254265,-0.187436127,0.39761838,-0.091564466,0.433500789,0.388103982,0.045903273,0.02769052,0.284882808,0.412776315,0.03647334,0.113415546,0.263580636,0.003632165,-0.091822211,0.215114691
TCGA.04.1514.01,-0.344324878,-0.098150655,-0.074404553,-0.091507116,-0.178082309,-0.15925474,-0.110192869,-0.322550098,-0.380097089,-0.314520254,-0.081580902,-0.21320735,-0.296027405,-0.039046493,-0.088059435,-0.430432097
TCGA.76.4927.01,-0.159186857,-0.193179247,-0.186556245,-0.091483721,-0.344807264,0.458328638,0.07824867,-0.313480021,-0.217581145,-0.338153076,-0.157685363,0.060277595,0.102782207,0.046545265,-0.237287187,-0.02120376
TCGA.CG.4441.01,0.00031983,-0.025548486,-0.094064319,-0.091476161,-0.236106419,-0.062142321,0.004965994,0.138463967,0.018419195,-0.198667881,-0.088718722,0.041799812,-0.058257712,-0.08504213,0.018694718,0.234225365
TCGA.AO.A0J7.01,-0.06560587,-0.104236152,0.216172503,-0.091438688,0.255097346,-0.014657657,-0.0758617,0.042167318,-0.0634385,0.170481275,-0.030334927,-0.10343911,-0.145317275,-0.059432852,-0.018013975,-0.164696595
TCGA.L6.A4EQ.01,-0.074170697,-0.24382574,-0.127430844,-0.091403079,0.143345418,0.104098608,0.109063522,-0.376981338,-0.12414881,0.180074969,0.013940299,0.084833553,0.023314137,-0.057536109,-0.270396564,-0.003061407
TCGA.AA.3821.01,-0.184196344,0.061368825,-0.130157017,-0.091327328,-0.29430528,-0.259656449,-0.352727566,0.013432227,-0.207830115,-0.308928759,-0.13792046,-0.333309917,-0.276274558,-0.064755995,0.074853143,-0.223644591
TCGA.96.A4JL.01,-0.387015445,-0.011540222,-0.457746198,-0.091234892,-0.417778529,-0.393184641,-0.146166541,-0.283809418,-0.378526965,-0.429804299,-0.173879698,-0.228847803,-0.314444712,-0.15862684,-0.074856131,-0.368531167
TCGA.60.2706.01,-0.192406259,-0.049010446,-0.234616189,-0.09123355,-0.372938469,-0.20018169,-0.064850739,-0.036511741,-0.327835974,-0.413395104,-0.044145143,-0.054662253,-0.251003461,-0.190157745,0.053399039,-0.290162818
TCGA.2F.A9KO.01,-0.09224807,0.053892212,-0.108857473,-0.091114538,0.152497966,-0.305118009,-0.1468769,0.268794278,0.220596412,0.200164134,-0.105358834,-0.208814275,-0.311980514,-0.199102622,0.039747434,-0.062583561
TCGA.06.5418.01,-0.088024064,-0.175521149,-0.031960131,-0.091110838,-0.15828245,0.361380617,-0.046120864,-0.023835036,-0.003809726,-0.091221583,-0.119004811,-0.030738937,-0.064793598,-0.007169218,-0.076576332,0.027104764
TCGA.63.A5MG.01,-0.081492576,0.001973481,-0.338894507,-0.091022085,-0.342718953,-0.315525274,-0.074545796,0.065778953,-0.057789414,-0.287666771,-0.191014305,-0.101030607,-0.25022275,-0.179963939,-0.031327969,0.008062092
TCGA.VD.A8KA.01,0.034982201,-0.290610025,0.072305941,-0.090957346,0.320480478,0.040072549,0.25587044,-0.186114925,0.018101989,0.224860427,0.086027468,0.181972346,0.087527356,-0.078034178,-0.210948383,-0.110584217
TCGA.HU.A4G8.01,-0.114284924,0.129154513,0.112449669,-0.090854994,-0.067459539,-0.13582731,-0.358244715,0.253844035,-0.132330058,-0.219046782,-0.138911292,-0.32065457,-0.241472383,-0.093896705,0.128475879,-0.347113945
TCGA.KO.8407.01,-0.207312186,-0.215152198,-0.203131879,-0.090738013,-0.092741542,0.172274224,-0.099743655,-0.342198509,-0.133889574,-0.155671157,0.023095,0.017308009,0.137963499,-0.104106123,-0.124048436,-0.169692301
TCGA.5G.A9ZZ.01,-0.43242431,0.032886873,-0.41608732,-0.09071999,-0.026281894,-0.384597628,-0.355416654,-0.319979143,-0.433919345,-0.220558528,-0.076914273,-0.311063815,-0.335095495,-0.157431977,-0.031922021,-0.465914306
TCGA.C5.A7XC.01,-0.277407829,-0.026213378,-0.438290394,-0.090707356,-0.398649501,-0.358864709,-0.136308666,0.064031028,-0.185237038,-0.367097261,-0.142354474,-0.114034622,-0.256342311,-0.170284853,0.004484882,-0.165001721
TCGA.46.3768.01,0.007933346,-0.073444955,0.105594227,-0.090476523,-0.028819235,0.086179316,-0.008287818,0.28511792,-0.080893352,-0.205498066,-0.089075635,-0.007012034,-0.191131241,-0.09015405,0.070314007,-0.245197946
TCGA.G3.A25U.01,-0.130055985,-0.180477118,-0.040957581,-0.090471251,0.088305792,-0.073191398,-0.25429679,-0.00064943,-0.122293747,0.019730766,0.076172087,-0.082317195,-0.1749137,-0.163981369,-0.011341602,-0.066364742
TCGA.RW.A689.01,-0.049705383,-0.238845575,0.142275639,-0.090420984,-0.01050792,0.36657098,-0.043258448,-0.097126835,0.098319051,-0.028950922,-0.170965237,-0.053198485,0.141036717,0.025292064,-0.1804649,0.036521914
TCGA.60.2695.01,-0.313438913,0.064823716,-0.249718924,-0.090370586,-0.253420993,-0.260999337,-0.081258824,-0.14246348,-0.299524826,-0.378729943,-0.092557061,-0.219520957,-0.202104967,-0.141188799,0.002147857,-0.38686176
TCGA.NG.A4VW.01,-0.132017818,-0.089987536,0.107513881,-0.090206564,0.175259661,-0.17051585,0.087476987,-0.118307689,-0.292789248,-0.176360217,-0.072927163,-0.142989319,-0.192991446,0.001268824,-0.055729666,-0.360351839
TCGA.A5.A2K4.01,-0.041544125,-0.068851206,-0.224473302,-0.090192686,-0.132357548,-0.187424765,0.10346825,0.161164,0.034681351,-0.154322466,-0.103697197,-0.063382882,-0.164935264,-0.085376243,0.049713636,-0.064806538
TCGA.EO.A3AU.01,0.208727018,0.112520768,0.161407124,-0.090167944,0.136606045,0.040344154,0.212206875,0.362903575,0.288832265,-0.000838241,-0.134737961,-0.035404112,-0.075665602,0.027192021,0.094958405,0.009825142
TCGA.DJ.A3V3.01,0.016796262,-0.192107977,-0.047585461,-0.090080892,0.314330245,0.155682359,0.003021227,-0.351023669,0.107225307,0.354928631,-0.02705632,0.01732816,0.157952772,-0.003529962,-0.279511636,0.168365155
TCGA.FD.A3B4.01,0.179918594,-0.028022928,0.199050052,-0.089953608,0.191774463,-0.105186728,0.088526129,0.391163429,0.332696739,0.280005167,-0.147653058,0.045625553,0.063323058,-0.112724245,0.058882134,0.215372171
